"d","fit"
52.27,8.14448907832171e-75
52.28,7.39928663047908e-75
52.29,6.72220963516672e-75
52.3,6.10703559795179e-75
52.31,5.54810987597482e-75
52.32,5.04029390350298e-75
52.33,4.57891813378094e-75
52.34,4.15973926795634e-75
52.35,3.77890138087838e-75
52.36,3.43290058904999e-75
52.37,3.1185529382744e-75
52.38,2.83296521786746e-75
52.39,2.57350843496022e-75
52.4,2.33779370667101e-75
52.41,2.12365034994816e-75
52.42,1.92910596893136e-75
52.43,1.75236835788132e-75
52.44,1.59180905429592e-75
52.45,1.4459483918718e-75
52.46,1.31344191666424e-75
52.47,1.19306804222714e-75
52.48,1.08371683083247e-75
52.49,9.84379798139072e-76
52.5,8.94140648032093e-76
52.51,8.12166852843682e-76
52.52,7.37702001890681e-76
52.53,6.70058848281224e-76
52.54,6.08612990324531e-76
52.55,5.52797129676241e-76
52.56,5.0209585362569e-76
52.57,4.56040893720013e-76
52.58,4.1420681728005e-76
52.59,3.76207112318464e-76
52.6,3.41690629972166e-76
52.61,3.10338351829994e-76
52.62,2.81860452511545e-76
52.63,2.55993630554762e-76
52.64,2.32498683126033e-76
52.65,2.11158302299665e-76
52.66,1.91775072682361e-76
52.67,1.7416965200337e-76
52.68,1.58179117965918e-76
52.69,1.4365546618077e-76
52.7,1.30464245386333e-76
52.71,1.18483317418529e-76
52.72,1.07601730537596e-76
52.73,9.77186957584326e-77
52.74,8.87426567759126e-77
52.75,8.05904449350541e-77
52.76,7.31865114767221e-77
52.77,6.64622299981362e-77
52.78,6.03552627125249e-77
52.79,5.48089846775924e-77
52.8,4.97719606950793e-77
52.81,4.51974700672524e-77
52.82,4.10430748357918e-77
52.83,3.72702275281942e-77
52.84,3.38439147997075e-77
52.85,3.07323336888336e-77
52.86,2.79065975041705e-77
52.87,2.53404686329573e-77
52.88,2.3010115809063e-77
52.89,2.08938936033552e-77
52.9,1.89721421036475e-77
52.91,1.72270049373351e-77
52.92,1.56422639585506e-77
52.93,1.42031890750989e-77
52.94,1.28964018298387e-77
52.95,1.17097514777964e-77
52.96,1.06322024154036e-77
52.97,9.65373192281974e-78
52.98,8.76523727532123e-78
52.99,7.95845136608178e-78
53,7.2258660610882e-78
53.01,6.5606625782642e-78
53.02,5.95664824758703e-78
53.03,5.40819906786884e-78
53.04,4.91020752930913e-78
53.05,4.45803521952839e-78
53.06,4.04746977490951e-78
53.07,3.67468577919009e-78
53.08,3.33620924767105e-78
53.09,3.02888536852177e-78
53.1,2.74984920272505e-78
53.11,2.49649907153692e-78
53.12,2.26647238515928e-78
53.13,2.05762368887598e-78
53.14,1.86800472339276e-78
53.15,1.69584631474113e-78
53.16,1.53954192601112e-78
53.17,1.39763271854966e-78
53.18,1.26879398421199e-78
53.19,1.15182282294286e-78
53.2,1.04562695147423e-78
53.21,9.49214539400001e-79
53.22,8.61684978388886e-79
53.23,7.82220498938092e-79
53.24,7.10078556912436e-79
53.25,6.4458491924241e-79
53.26,5.85127384630291e-79
53.27,5.31150080991256e-79
53.28,4.82148286704028e-79
53.29,4.37663727593841e-79
53.3,3.9728030598357e-79
53.31,3.6062022214998e-79
53.32,3.27340452161891e-79
53.33,2.97129549380918e-79
53.34,2.69704739906175e-79
53.35,2.44809284972034e-79
53.36,2.22210085783176e-79
53.37,2.0169550852142e-79
53.38,1.83073409302289e-79
53.39,1.66169340713801e-79
53.4,1.50824923257552e-79
53.41,1.36896366541525e-79
53.42,1.2425312646609e-79
53.43,1.12776685906705e-79
53.44,1.02359447545154e-79
53.45,9.29037285423318e-80
53.46,8.43208476923759e-80
53.47,7.6530296557581e-80
53.48,6.94589868642387e-80
53.49,6.30405671483974e-80
53.5,5.72148022847726e-80
53.51,5.19270101169059e-80
53.52,4.71275499377405e-80
53.53,4.27713580523872e-80
53.54,3.88175260928105e-80
53.55,3.52289181523639e-80
53.56,3.19718231691694e-80
53.57,2.90156393158134e-80
53.58,2.63325874506987e-80
53.59,2.3897450957193e-80
53.6,2.16873395424829e-80
53.61,1.96814747912725e-80
53.62,1.78609954722653e-80
53.63,1.62087807794009e-80
53.64,1.47092898570194e-80
53.65,1.33484161100353e-80
53.66,1.21133549379386e-80
53.67,1.09924836567909e-80
53.68,9.97525248695177e-81
53.69,9.05208558761365e-81
53.7,8.21429121292152e-81
53.71,7.45398014960956e-81
53.72,6.76399167337363e-81
53.73,6.13782633144506e-81
53.74,5.56958492250049e-81
53.75,5.05391310300443e-81
53.76,4.58595110156723e-81
53.77,4.1612880706785e-81
53.78,3.77592064847872e-81
53.79,3.42621534258499e-81
53.8,3.10887438372386e-81
53.81,2.82090472935046e-81
53.82,2.55958992689408e-81
53.83,2.32246457301723e-81
53.84,2.10729112954938e-81
53.85,1.91203887881437e-81
53.86,1.73486482107804e-81
53.87,1.57409633502823e-81
53.88,1.42821543869491e-81
53.89,1.29584450320179e-81
53.9,1.17573328534666e-81
53.91,1.06674715735654e-81
53.92,9.67856423374343e-82
53.93,8.78126622421417e-82
53.94,7.96709726813141e-82
53.95,7.22836153405173e-82
53.96,6.55807512661014e-82
53.97,5.94990027448241e-82
53.98,5.39808559752791e-82
53.99,4.89741189198916e-82
54,4.44314292437016e-82
54.01,4.03098077162889e-82
54.02,3.6570252879406e-82
54.03,3.31773731703051e-82
54.04,3.00990530421146e-82
54.05,2.73061499418986e-82
54.06,2.47722192965841e-82
54.07,2.2473264919936e-82
54.08,2.03875124926225e-82
54.09,1.84952039839413e-82
54.1,1.67784110806762e-82
54.11,1.52208658669911e-82
54.12,1.38078071615162e-82
54.13,1.25258410648389e-82
54.14,1.13628144042301e-82
54.15,1.03076998837132e-82
54.16,9.35049185761072e-83
54.17,8.48211174565532e-83
54.18,7.6943221984015e-83
54.19,6.97964920405149e-83
54.2,6.33131140248137e-83
54.21,5.74315594009619e-83
54.22,5.20960026073522e-83
54.23,4.72557928368e-83
54.24,4.28649747058972e-83
54.25,3.88818532918596e-83
54.26,3.5268599433313e-83
54.27,3.19908915704685e-83
54.28,2.90175907445752e-83
54.29,2.6320445688889e-83
54.3,2.38738252271106e-83
54.31,2.1654475452484e-83
54.32,1.96412993945502e-83
54.33,1.78151570924239e-83
54.34,1.61586841860308e-83
54.35,1.46561273113262e-83
54.36,1.32931947440514e-83
54.37,1.20569208805027e-83
54.38,1.0935543274294e-83
54.39,9.91839106662343e-84
54.4,8.99578375513986e-84
54.41,8.15893934403386e-84
54.42,7.39989100665009e-84
54.43,6.71141147221949e-84
54.44,6.08694442135359e-84
54.45,5.52054224108114e-84
54.46,5.00680955034728e-84
54.47,4.54085196138778e-84
54.48,4.11822959191419e-84
54.49,3.73491488791479e-84
54.5,3.38725435766571e-84
54.51,3.07193385450201e-84
54.52,2.78594707948307e-84
54.53,2.52656700552507e-84
54.54,2.29131995222022e-84
54.55,2.07796206564153e-84
54.56,1.88445798018932e-84
54.57,1.70896146018482e-84
54.58,1.5497978376667e-84
54.59,1.40544807983562e-84
54.6,1.27453433504369e-84
54.61,1.15580682020645e-84
54.62,1.04813192524057e-84
54.63,9.50481421645e-85
54.64,8.61922672812862e-85
54.65,7.81609753152925e-85
54.66,7.08775391710653e-85
54.67,6.42723663795602e-85
54.68,5.82823361215798e-85
54.69,5.28501978149912e-85
54.7,4.79240255530798e-85
54.71,4.34567232108798e-85
54.72,3.94055755170381e-85
54.73,3.57318408249593e-85
54.74,3.24003817126592e-85
54.75,2.93793298996071e-85
54.76,2.66397822948994e-85
54.77,2.41555252863723e-85
54.78,2.19027846485429e-85
54.79,1.98599986905505e-85
54.8,1.80076124859946e-85
54.81,1.63278912268198e-85
54.82,1.48047509250903e-85
54.83,1.34236048513797e-85
54.84,1.21712242480039e-85
54.85,1.10356119910646e-85
54.86,1.00058879983018e-85
54.87,9.0721852915263e-86
54.88,8.2255557236184e-86
54.89,7.45788447207668e-86
54.9,6.7618124844611e-86
54.91,6.13066613671162e-86
54.92,5.55839343398883e-86
54.93,5.0395061459103e-86
54.94,4.56902732457023e-86
54.95,4.14244370495144e-86
54.96,3.75566253382345e-86
54.97,3.40497241540368e-86
54.98,3.08700780029716e-86
54.99,2.79871677893985e-86
55,2.53733187225126e-86
55.01,2.30034354075548e-86
55.02,2.08547615933929e-86
55.03,1.89066622830869e-86
55.04,1.71404261272912e-86
55.05,1.55390862136541e-86
55.06,1.40872575408023e-86
55.07,1.27709896246216e-86
55.08,1.15776328288191e-86
55.09,1.04957171427437e-86
55.1,9.51484224812705e-87
55.11,8.62557782415168e-87
55.12,7.81937313798228e-87
55.13,7.08847505647107e-87
55.14,6.42585369518391e-87
55.15,5.82513499378273e-87
55.16,5.28053957295199e-87
55.17,4.7868272880418e-87
55.18,4.33924694900551e-87
55.19,3.93349072558167e-87
55.2,3.56565280141528e-87
55.21,3.23219188142768e-87
55.22,2.92989719355856e-87
55.23,2.65585765942307e-87
55.24,2.40743393869631e-87
55.25,2.1822330795393e-87
55.26,1.97808553227982e-87
55.27,1.79302430617792e-87
55.28,1.62526606959941e-87
55.29,1.47319401251041e-87
55.3,1.33534230707541e-87
55.31,1.21038201742685e-87
55.32,1.0971083235463e-87
55.33,9.94428936781499e-88
55.34,9.01353595920278e-88
55.35,8.16984543102786e-88
55.36,7.40507888222894e-88
55.37,6.71185778990002e-88
55.38,6.08349301534114e-88
55.39,5.51392043436264e-88
55.4,4.99764257416895e-88
55.41,4.52967569666705e-88
55.42,4.1055018202791e-88
55.43,3.72102521965234e-88
55.44,3.3725329856089e-88
55.45,3.05665926660311e-88
55.46,2.77035284825194e-88
55.47,2.51084775952833e-88
55.48,2.27563662324071e-88
55.49,2.06244649474606e-88
55.5,1.86921695671683e-88
55.51,1.69408025944289e-88
55.52,1.53534331577161e-88
55.53,1.39147137759515e-88
55.54,1.26107323694275e-88
55.55,1.1428878093673e-88
55.56,1.03577197059785e-88
55.57,9.38689529457768e-89
55.58,8.50701230972187e-89
55.59,7.70955693479389e-89
55.6,6.98681192538329e-89
55.61,6.33178212559402e-89
55.62,5.73812694468144e-89
55.63,5.20009914398165e-89
55.64,4.71248934479637e-89
55.65,4.27057572287177e-89
55.66,3.87007840502137e-89
55.67,3.50711812863949e-89
55.68,3.17817876586961e-89
55.69,2.88007335137171e-89
55.7,2.60991328634244e-89
55.71,2.3650804219998e-89
55.72,2.14320175347662e-89
55.73,1.94212648016682e-89
55.74,1.75990521137829e-89
55.75,1.59477111677902e-89
55.76,1.4451228398666e-89
55.77,1.30950900966273e-89
55.78,1.18661420123117e-89
55.79,1.07524620957373e-89
55.8,9.74324514117229e-90
55.81,8.82869822470638e-90
55.82,7.99994592539284e-90
55.83,7.24894441508288e-90
55.84,6.56840358760704e-90
55.85,5.95171647544682e-90
55.86,5.39289527230801e-90
55.87,4.88651334373573e-90
55.88,4.42765266564892e-90
55.89,4.01185618303137e-90
55.9,3.63508462850687e-90
55.91,3.29367738352863e-90
55.92,2.98431700396018e-90
55.93,2.7039970671607e-90
55.94,2.44999302977437e-90
55.95,2.21983581447684e-90
55.96,2.01128787028694e-90
55.97,1.82232147493305e-90
55.98,1.65109906942657e-90
55.99,1.49595543461496e-90
56,1.35538153729096e-90
56.01,1.22800988955607e-90
56.02,1.11260127977018e-90
56.03,1.0080327466655e-90
56.04,9.13286680223138e-91
56.05,8.27440943806007e-91
56.06,7.49659921910165e-91
56.07,6.79186406849169e-91
56.08,6.1533424580267e-91
56.09,5.57481677008471e-91
56.1,5.05065290549501e-91
56.11,4.57574555225965e-91
56.12,4.14546858482863e-91
56.13,3.75563011326827e-91
56.14,3.40243174666061e-91
56.15,3.08243167588235e-91
56.16,2.79251121787271e-91
56.17,2.52984449701777e-91
56.18,2.29187096965937e-91
56.19,2.07627052527065e-91
56.2,1.88094092279951e-91
56.21,1.70397734329945e-91
56.22,1.54365386047193e-91
56.23,1.39840664933209e-91
56.24,1.26681877004976e-91
56.25,1.14760637928537e-91
56.26,1.03960623517972e-91
56.27,9.41764374697431e-92
56.28,8.53125853389468e-92
56.29,7.72825447946008e-92
56.3,7.00079231243602e-92
56.31,6.34176938060633e-92
56.32,5.74475047297056e-92
56.33,5.20390513493218e-92
56.34,4.71395086738719e-92
56.35,4.27010165774642e-92
56.36,3.86802134265062e-92
56.37,3.50378134908223e-92
56.38,3.17382240303331e-92
56.39,2.87491983345866e-92
56.4,2.6041521341216e-92
56.41,2.35887247760485e-92
56.42,2.1366829044229e-92
56.43,1.93541093615577e-92
56.44,1.75308838509078e-92
56.45,1.58793215418652e-92
56.46,1.43832684052083e-92
56.47,1.30280897292097e-92
56.48,1.18005273034596e-92
56.49,1.06885700199878e-92
56.5,9.68133663183208e-93
56.51,8.76896952749707e-93
56.52,7.94253848681167e-93
56.53,7.19395348084501e-93
56.54,6.51588566645608e-93
56.55,5.90169580585387e-93
56.56,5.34536941371408e-93
56.57,4.84145799993358e-93
56.58,4.38502583538939e-93
56.59,3.97160172185112e-93
56.6,3.59713529590636e-93
56.61,3.25795744089503e-93
56.62,2.95074442086986e-93
56.63,2.6724853868327e-93
56.64,2.42045293833982e-93
56.65,2.19217645335334e-93
56.66,1.98541792615877e-93
56.67,1.79815007762649e-93
56.68,1.62853652422703e-93
56.69,1.47491381228003e-93
56.7,1.33577514209654e-93
56.71,1.20975562314606e-93
56.72,1.0956189163079e-93
56.73,9.9224513279361e-94
56.74,8.98619871577844e-94
56.75,8.13824288283694e-94
56.76,7.3702609852498e-94
56.77,6.67471427828908e-94
56.78,6.04477428518592e-94
56.79,5.47425591420167e-94
56.8,4.95755687040665e-94
56.81,4.48960277006107e-94
56.82,4.06579742114321e-94
56.83,3.68197778404277e-94
56.84,3.33437317208398e-94
56.85,3.01956829299184e-94
56.86,2.73446976988698e-94
56.87,2.47627581441128e-94
56.88,2.24244875535682e-94
56.89,2.03069015407438e-94
56.9,1.83891826321941e-94
56.91,1.66524760828086e-94
56.92,1.50797049209464e-94
56.93,1.36554024132969e-94
56.94,1.23655603097434e-94
56.95,1.11974913826675e-94
56.96,1.01397049150094e-94
56.97,9.18179391790739e-95
56.98,8.31433297357752e-95
56.99,7.52878570293549e-95
57,6.81742095163835e-95
57.01,6.17323687354869e-95
57.02,5.58989216786925e-95
57.03,5.06164379619766e-95
57.04,4.58329056920025e-95
57.05,4.15012205002443e-95
57.06,3.7578722736397e-95
57.07,3.40267782842894e-95
57.08,3.08103988908525e-95
57.09,2.7897898285461e-95
57.1,2.52605807175906e-95
57.11,2.28724588582511e-95
57.12,2.07099982983262e-95
57.13,1.8751886137467e-95
57.14,1.69788213933725e-95
57.15,1.53733251749082e-95
57.16,1.39195687564799e-95
57.17,1.26032178663108e-95
57.18,1.14112916603469e-95
57.19,1.03320349974764e-95
57.2,9.35480276214864e-96
57.21,8.46995509861708e-96
57.22,7.66876252809566e-96
57.23,6.94332001699118e-96
57.24,6.28646915224501e-96
57.25,5.69172765929504e-96
57.26,5.15322557027958e-96
57.27,4.66564741531277e-96
57.28,4.22417986879877e-96
57.29,3.8244643362914e-96
57.3,3.46255401591026e-96
57.31,3.13487501223906e-96
57.32,2.8381911204443e-96
57.33,2.56957193437107e-96
57.34,2.3263639650386e-96
57.35,2.10616448551379e-96
57.36,1.90679784492276e-96
57.37,1.72629401863142e-96
57.38,1.56286918358065e-96
57.39,1.41490812767292e-96
57.4,1.28094832013156e-96
57.41,1.1596654860717e-96
57.42,1.04986054331955e-96
57.43,9.50447772897549e-97
57.44,8.60444106731742e-97
57.45,7.78959427118965e-97
57.46,7.05187782442627e-97
57.47,6.38399432636774e-97
57.48,5.77933646062634e-97
57.49,5.2319217685145e-97
57.5,4.73633358462753e-97
57.51,4.28766755271992e-97
57.52,3.88148319492133e-97
57.53,3.51376005707606e-97
57.54,3.18085799802583e-97
57.55,2.87948123146893e-97
57.56,2.60664576595158e-97
57.57,2.35964992202498e-97
57.58,2.13604763589181e-97
57.59,1.93362428632068e-97
57.6,1.75037480644722e-97
57.61,1.58448386460035e-97
57.62,1.43430791867167e-97
57.63,1.29835896700284e-97
57.64,1.17528983548867e-97
57.65,1.06388085573046e-97
57.66,9.63027802785281e-98
57.67,8.71730973473798e-98
57.68,7.89085297451006e-98
57.69,7.14271383431226e-98
57.7,6.46547412174241e-98
57.71,5.85241796195583e-98
57.72,5.29746533720798e-98
57.73,4.79511191255507e-98
57.74,4.34037455342205e-98
57.75,3.92874199689978e-98
57.76,3.55613018950316e-98
57.77,3.21884185015711e-98
57.78,2.91352985887202e-98
57.79,2.63716410935437e-98
57.8,2.38700149795859e-98
57.81,2.16055875238325e-98
57.82,1.95558783152109e-98
57.83,1.77005365328961e-98
57.84,1.60211393023505e-98
57.85,1.45010091353872e-98
57.86,1.31250486489042e-98
57.87,1.18795909277691e-98
57.88,1.07522640517505e-98
57.89,9.73186844647947e-99
57.9,8.80826584503508e-99
57.91,7.97227876158613e-99
57.92,7.21559948236384e-99
57.93,6.53070767333656e-99
57.94,5.91079578915632e-99
57.95,5.34970154506678e-99
57.96,4.84184678328862e-99
57.97,4.38218212867369e-99
57.98,3.96613688562995e-99
57.99,3.58957368020231e-99
58,3.24874739810706e-99
58.01,2.94026801203735e-99
58.02,2.6610669300264e-99
58.03,2.40836653151195e-99
58.04,2.17965258927267e-99
58.05,1.97264930399529e-99
58.06,1.78529670406701e-99
58.07,1.61573018662636e-99
58.08,1.46226199708392e-99
58.09,1.32336446353641e-99
58.1,1.19765481986584e-99
58.11,1.08388146704897e-99
58.12,9.80911536455715e-100
58.13,8.87719631803141e-100
58.14,8.03377638113471e-100
58.15,7.2704549659642e-100
58.16,6.57962853944074e-100
58.17,5.95441503196905e-100
58.18,5.38858541178758e-100
58.19,4.87650174607233e-100
58.2,4.41306113411784e-100
58.21,3.99364495615852e-100
58.22,3.61407293408296e-100
58.23,3.27056154802672e-100
58.24,2.95968639600969e-100
58.25,2.67834812289945e-100
58.26,2.42374158038672e-100
58.27,2.19332791171163e-100
58.28,1.98480928389254e-100
58.29,1.79610601647857e-100
58.3,1.62533587963542e-100
58.31,1.47079535589256e-100
58.32,1.33094267937541e-100
58.33,1.20438248398998e-100
58.34,1.08985190799807e-100
58.35,9.86208016879052e-101
58.36,8.92416419469299e-101
58.37,8.07540964212205e-101
58.38,7.30734413086392e-101
58.39,6.6123000048263e-101
58.4,5.98333793097386e-101
58.41,5.41417774863114e-101
58.42,4.89913588141599e-101
58.43,4.43306868925741e-101
58.44,4.01132119700546e-101
58.45,3.62968068953584e-101
58.46,3.2843347116606e-101
58.47,2.97183305491014e-101
58.48,2.68905335290507e-101
58.49,2.43316994290549e-101
58.5,2.20162568359878e-101
58.51,1.99210644859516e-101
58.52,1.80251804169937e-101
58.53,1.63096530411497e-101
58.54,1.47573320555416e-101
58.55,1.3352697309417e-101
58.56,1.20817039228437e-101
58.57,1.09316421143511e-101
58.58,9.89101034126818e-102
58.59,8.94940048892672e-102
58.6,8.09739396487172e-102
58.61,7.32646766272846e-102
58.62,6.62890885867457e-102
58.63,5.99773819233515e-102
58.64,5.42663996448703e-102
58.65,4.90989905674763e-102
58.66,4.44234384442751e-102
58.67,4.01929453338392e-102
58.68,3.63651640574603e-102
58.69,3.29017750829498e-102
58.7,2.97681036152958e-102
58.71,2.69327730751028e-102
58.72,2.43673915084882e-102
58.73,2.20462678000139e-102
58.74,1.99461548575996e-102
58.75,1.80460172068639e-102
58.76,1.63268206759667e-102
58.77,1.47713420720589e-102
58.78,1.33639969498551e-102
58.79,1.20906837532039e-102
58.8,1.09386427738897e-102
58.81,9.89632851954993e-103
58.82,8.95329421646415e-103
58.83,8.10008729391991e-103
58.84,7.32815480648801e-103
58.85,6.62975784964282e-103
58.86,5.99789411391083e-103
58.87,5.42622780396739e-103
58.88,4.90902622257932e-103
58.89,4.44110238580582e-103
58.9,4.01776309611334e-103
58.91,3.63476195449114e-103
58.92,3.28825684201289e-103
58.93,2.97477144587996e-103
58.94,2.69116044539171e-103
58.95,2.43457800982481e-103
58.96,2.20244929328951e-103
58.97,1.99244464155721e-103
58.98,1.80245625295631e-103
58.99,1.63057705994078e-103
59,1.47508162012342e-103
59.01,1.33440882565457e-103
59.02,1.20714625798288e-103
59.03,1.09201603149434e-103
59.04,9.87861984394153e-104
59.05,8.93638088671974e-104
59.06,8.0839796317325e-104
59.07,7.31285384828977e-104
59.08,6.61525703078048e-104
59.09,5.98418071546303e-104
59.1,5.41328419219201e-104
59.11,4.89683090743566e-104
59.12,4.42963092182828e-104
59.13,4.00698884611279e-104
59.14,3.62465673408818e-104
59.15,3.27879146082061e-104
59.16,2.9659161592125e-104
59.17,2.6828853286728e-104
59.18,2.42685326635057e-104
59.19,2.19524550468057e-104
59.2,1.98573296904856e-104
59.21,1.79620859664586e-104
59.22,1.62476618219905e-104
59.23,1.46968123857087e-104
59.24,1.32939368040131e-104
59.25,1.2024921572087e-104
59.26,1.08769987890048e-104
59.27,9.83861791582293e-105
59.28,8.89932975084976e-105
59.29,8.04968145867915e-105
59.3,7.28112160028978e-105
59.31,6.58591421176683e-105
59.32,5.95706106982217e-105
59.33,5.38823136438679e-105
59.34,4.87369807274652e-105
59.35,4.40828039688493e-105
59.36,3.98729168646924e-105
59.37,3.60649232491682e-105
59.38,3.26204710572562e-105
59.39,2.95048667129858e-105
59.4,2.66867262720137e-105
59.41,2.41376598168323e-105
59.42,2.18319859361785e-105
59.43,1.97464734220827e-105
59.44,1.78601075910504e-105
59.45,1.61538788828553e-105
59.46,1.46105916139166e-105
59.47,1.32146909645804e-105
59.48,1.19521064624626e-105
59.49,1.08101103896732e-105
59.5,9.77718969145115e-106
59.51,8.84293009933248e-106
59.52,7.99791130452431e-106
59.53,7.23361212814685e-106
59.54,6.54232473533589e-106
59.55,5.9170770310553e-106
59.56,5.35156245757818e-106
59.57,4.84007648797913e-106
59.58,4.37745917719573e-106
59.59,3.9590431930853e-106
59.6,3.58060680495295e-106
59.61,3.23833135681189e-106
59.62,2.92876279772354e-106
59.63,2.64877688231429e-106
59.64,2.39554769144794e-106
59.65,2.16651915641099e-106
59.66,1.95937930014461e-106
59.67,1.77203693637294e-106
59.68,1.60260059218577e-106
59.69,1.44935944198687e-106
59.7,1.31076606093957e-106
59.71,1.18542082434042e-106
59.72,1.07205779589848e-106
59.73,9.69531962877552e-107
59.74,8.76807689600011e-107
59.75,7.92948273066553e-107
59.76,7.17106495537806e-107
59.77,6.48516078944382e-107
59.78,5.86483955076324e-107
59.79,5.30383273701352e-107
59.8,4.79647078193691e-107
59.81,4.33762584970591e-107
59.82,3.92266009109277e-107
59.83,3.54737884017935e-107
59.84,3.20798828004766e-107
59.85,2.9010571508932e-107
59.86,2.62348211470489e-107
59.87,2.37245642746518e-107
59.88,2.1454416031379e-107
59.89,1.94014178383046e-107
59.9,1.75448055778361e-107
59.91,1.58657999148739e-107
59.92,1.43474166453116e-107
59.93,1.2974295159647e-107
59.94,1.17325432920845e-107
59.95,1.06095969904618e-107
59.96,9.59409339182281e-108
59.97,8.67575602341949e-108
59.98,7.84529097122881e-108
59.99,7.09429296855813e-108
60,6.41516045730601e-108
